Transaction_ID,Date,Customer_ID,Product_SKU,Product_Name,Category,Region,Channel,Payment_Method,Quantity,Unit_Price,Discount_Rate,Revenue
TXN-00342,2024-08-31,CUST-1229,SKU-007,Smart Watch,Electronics,North,Mobile App,Credit Card,4,4499.0,,16196.34
TXN-00937,2024-09-23,CUST-3640,SKU-001,Wireless Earbuds,Electronics,East,Marketplace,Debit Card,2,1299.0,0.2,2078.34
TXN-00314,2024-01-09,CUST-1985,SKU-001,Wireless Earbuds,Electronics,South,Website,Credit Card,4,1299.0,0.1,4676.34
TXN-00150,2024-03-13,CUST-4089,SKU-002,Running Shoes,Footwear,South,Marketplace,Debit Card,4,1799.0,0.0,7196.0
TXN-00125,2024-07-27,CUST-1381,SKU-009,Water Bottle,Sports,South,Website,Bank Transfer,1,349.0,0.1,314.1
TXN-00847,2024-01-06,CUST-1293,SKU-005,Backpack,Accessories,North,Mobile App,Bank Transfer,2,1099.0,0.0,2198.0
TXN-00886,2024-07-18,CUST-4671,SKU-004,Coffee Maker,Kitchen,North,In-Store,Bank Transfer,3,2999.0,0.15,0.0
TXN-00051,2024-10-13,CUST-4621,SKU-004,Coffee Maker,Kitchen,West,Mobile App,PayPal,1,2999.0,0.0,2999.0
TXN-00354,2024-06-30,CUST-3270,SKU-002,Running Shoes,Footwear,North,In-Store,Bank Transfer,1,1799.0,0.0,1799.0
TXN-00999,2024-08-18,CUST-2288,SKU-007,Smart Watch,Electronics,West,Marketplace,Bank Transfer,1,4499.0,0.05,4274.04
TXN-00143,2024-06-03,CUST-1815,SKU-005,Backpack,Accessories,West,Marketplace,Credit Card,4,1099.0,0.2,3516.8
TXN-00471,2024-12-18,CUST-2206,SKU-007,Smart Watch,Electronics,South,Mobile App,Credit Card,3,4499.0,0.15,764.97
TXN-00400,2024-06-16,CUST-3383,SKU-006,Sunglasses,Accessories,North,Website,Bank Transfer,4,799.0,0.05,3036.2
TXN-00930,2024/09/14,CUST-3786,SKU-006,Sunglasses,Accessories,West,In-Store,Credit Card,3,799.0,0.0,-2397.0
TXN-00321,2024-12-28,CUST-1591,SKU-004,Coffee Maker,Kitchen,West,Website,Bank Transfer,3,2999.0,0.2,7197.66
TXN-00020,2024-04-11,CUST-1626,SKU-005,Backpack,Accessories,East,Mobile App,Credit Card,5,1099.0,0.1,4945.5
TXN-00908,2024-08-15,CUST-3427,SKU-002,Running Shoes,Footwear,Online,In-Store,Bank Transfer,2,1799.0,0.15,3058.3
TXN-00851,2024-10-06,CUST-3360,SKU-009,Water Bottle,Sports,East,Website,Credit Card,3,349.0,0.05,994.65
TXN-00895,2024-12-13,CUST-2646,SKU-004,Coffee Maker,Kitchen,East,Website,PayPal,4,2999.0,0.0,11996.0
TXN-00408,2024-01-05,CUST-3849,SKU-009,Water Bottle,Sports,East,Website,Bank Transfer,4,349.0,0.0,1396.0
TXN-00538,2024-12-19,CUST-1474,SKU-002,Running Shoes,Footwear,West,Marketplace,Bank Transfer,1,1799.0,0.0,1799.0
TXN-00694,2024-10-03,CUST-4829,SKU-008,Protein Powder,Health,East,Marketplace,PayPal,4,599.0,0.2,1916.83
TXN-00039,2024-05-06,CUST-3371,SKU-007,Smart Watch,Electronics,Online,Website,,1,4499.0,0.1,4049.09
TXN-00176,2024-11-03,CUST-2279,SKU-007,Smart Watch,Electronics,East,Website,PayPal,1,4499.0,0.0,4499.0
TXN-00246,2024-06-02,CUST-4487,SKU-009,Water Bottle,Sports,South,Mobile App,Debit Card,5,349.0,0.0,1745.0
TXN-00893,2024-02-19,CUST-2868,SKU-001,Wireless Earbuds,Electronics,Online,Mobile App,Credit Card,3,1299.0,,3117.66
TXN-00722,2024-05-31,CUST-4356,SKU-009,Water Bottle,Sports,East,In-Store,Bank Transfer,2,349.0,0.05,663.1
TXN-00944,2024-10-03,CUST-4995,SKU-003,Yoga Mat,Sports,,In-Store,Credit Card,3,649.0,0.05,1849.65
TXN-00925,09-Nov-2024,CUST-3221,SKU-007,Smart Watch,Electronics,Online,Mobile App,Credit Card,3,4499.0,0.15,11472.38
TXN-00155,2024-02-19,CUST-1961,SKU-005,Backpack,Accessories,Online,Mobile App,Bank Transfer,4,1099.0,,4396.0
TXN-00639,2024-03-07,CUST-4694,SKU-002,Running Shoes,Footwear,Online,Website,Bank Transfer,4,1799.0,0.15,6116.6
TXN-00288,2024-07-27,CUST-3674,SKU-001,Wireless Earbuds,Electronics,Wst,Marketplace,PayPal,5,1299.0,0.0,6495.0
TXN-00626,2024-04-24,CUST-3115,SKU-009,Water Bottle,Sports,West,In-Store,Debit Card,3,349.0,0.05,994.65
TXN-00742,2024-06-02,CUST-1376,SKU-004,Coffee Maker,Kitchen,Online,Marketplace,PayPal,3,2999.0,0.2,7197.66
TXN-00570,2024-03-31,CUST-3833,SKU-010,Laptop Stand,Electronics,Online,Mobile App,PayPal,4,749.0,0.1,2696.34
TXN-00802,2024-06-30,CUST-4797,SKU-009,Water Bottle,Sports,South,Marketplace,Bank Transfer,5,349.0,0.1,1570.5
TXN-00018,2024-11-24,CUST-2393,SKU-009,Water Bottle,Sports,North,In-Store,Bank Transfer,3,349.0,0.2,837.6
TXN-00128,2024-07-31,CUST-2392,SKU-002,Running Shoes,Footwear,Online,In-Store,Credit Card,3,1799.0,0.2,4317.6
TXN-00323,2024-07-08,CUST-1378,SKU-006,Sunglasses,Accessories,Online,Mobile App,Credit Card,1,799.0,0.05,759.05
TXN-00256,2024-04-17,CUST-4141,SKU-010,Laptop Stand,Electronics,Online,Marketplace,Credit Card,3,749.0,0.15,1909.88
TXN-00791,2024-08-22,CUST-3038,SKU-010,Laptop Stand,Electronics,West,Website,Bank Transfer,3,749.0,0.0,2247.0
TXN-00292,2024-10-05,CUST-3147,SKU-005,Backpack,Accessories,West,Mobile App,,4,1099.0,0.15,3736.6
TXN-00191,2024-03-28,CUST-4282,SKU-007,Smart Watch,Electronics,Online,Marketplace,Debit Card,1,4499.0,0.0,4499.0
TXN-00116,2024-12-11,,SKU-001,Wireless Earbuds,Electronics,Online,Website,Debit Card,1,1299.0,0.0,1299.0
TXN-00666,2024-04-12,CUST-1961,SKU-004,Coffee Maker,Kitchen,South,In-Store,PayPal,4,2999.0,0.15,1019666.0
TXN-00607,2024-05-09,CUST-1795,SKU-003,Yoga Mat,Sports,North,Mobile App,Credit Card,2,649.0,0.1,1168.2
TXN-00181,2024-09-28,CUST-1881,SKU-001,Wireless Earbuds,Electronics,West,Marketplace,Bank Transfer,1,1299.0,0.15,1104.13
TXN-00302,2024-02-11,CUST-3152,SKU-004,Coffee Maker,Kitchen,West,In-Store,Credit Card,5,2999.0,0.2,11996.0
TXN-00830,2024-12-06,CUST-2353,SKU-007,Smart Watch,Electronics,East,Marketplace,Bank Transfer,2,4499.0,0.15,7648.26
TXN-00901,2024-11-08,CUST-3833,SKU-007,Smart Watch,Electronics,N.,Mobile App,Bank Transfer,2,4499.0,0.0,8998.0
TXN-00781,2024-09-22,CUST-3203,SKU-008,Protein Powder,Health,West,Website,Bank Transfer,1,R599.0,0.0,599.0
TXN-00740,2024-09-18,CUST-3278,SKU-001,Wireless Earbuds,Electronics,Online,Mobile App,Credit Card,3,1299.0,0.1,3507.26
TXN-00716,2024-12-17,CUST-3533,SKU-003,Yoga Mat,Sports,East,Website,Credit Card,4,649.0,0.0,180.0
TXN-00518,2024-09-21,CUST-4135,SKU-005,Backpack,Accessories,South,Website,Bank Transfer,2,1099.0,0.0,2198.0
TXN-00373,08-21-2024,CUST-4212,SKU-006,Sunglasses,Accessories,South,Marketplace,Debit Card,3,799.0,0.0,2397.0
TXN-00046,2024-06-24,CUST-1833,SKU-005,Backpack,Accessories,,Marketplace,Debit Card,5,1099.0,0.0,5495.0
TXN-00978,2024-02-19,CUST-4204,SKU-005,Backpack,Accessories,North,Mobile App,PayPal,1,1099.0,0.2,879.2
TXN-00158,2024-08-15,CUST-4893,SKU-006,Sunglasses,Accessories,South,In-Store,,2,799.0,0.05,104.5
TXN-00803,2024-04-29,CUST-3902,SKU-008,Protein Powder,Health,East,Mobile App,Credit Card,2,599.0,0.1,1078.17
TXN-00172,2024-07-31,CUST-3988,SKU-006,Sunglasses,Accessories,N.,In-Store,Bank Transfer,4,799.0,0.05,3036.2
TXN-00017,2024-09-27,CUST-2029,SKU-007,Smart Watch,Electronics,Online,Website,Credit Card,5,4499.0,0.05,21370.21
TXN-00512,28/07/2024,CUST-3102,SKU-004,Coffee Maker,Kitchen,North,Website,Bank Transfer,3,2999.0,0.15,7647.38
TXN-00049,2024-03-17,CUST-3234,SKU-002,Running Shoes,Footwear,North,In-Store,PayPal,1,1799.0,0.15,1529.15
TXN-00192,2024-02-24,CUST-1996,SKU-002,Running Shoes,Footwear,West,Marketplace,Credit Card,4,1799.0,0.2,384.0
TXN-00906,2024-11-11,CUST-4297,SKU-007,Smart Watch,Electronics,West,Website,Credit Card,3,4499.0,0.0,13497.0
TXN-00516,2024-11-27,CUST-3432,SKU-009,Water Bottle,Sports,ONLINE,In-Store,Debit Card,3,349.0,0.1,942.3
TXN-00735,2024-09-15,CUST-2382,SKU-003,Yoga Mat,Sports,South,Marketplace,Debit Card,5,649.0,0.05,3082.75
TXN-00741,2024-03-20,CUST-1566,SKU-001,Wireless Earbuds,Electronics,East,In-Store,PayPal,4,1299.0,0.0,5196.0
TXN-00481,2024-03-21,,SKU-003,Yoga Mat,Sports,North,In-Store,PayPal,5,649.0,0.05,3082.75
TXN-00284,2024-01-22,CUST-2178,SKU-006,Sunglasses,Accessories,North,In-Store,Bank Transfer,2,799.0,0.0,1598.0
TXN-00775,2024-11-05,CUST-2920,SKU-003,Yoga Mat,Sports,East,Mobile App,Bank Transfer,5,649.0,0.2,2596.0
TXN-00707,2024-12-22,,SKU-008,Protein Powder,Health,North,In-Store,Credit Card,3,599.0,0.05,1707.13
TXN-00226,2024-07-03,CUST-1277,SKU-003,Yoga Mat,Sports,Online,Website,Bank Transfer,1,649.0,0.1,584.1
TXN-00027,2024-05-01,CUST-2140,SKU-006,Sunglasses,Accessories,West,Mobile App,PayPal,1,799.0,0.1,719.1
TXN-00843,2024-01-28,CUST-1003,SKU-001,Wireless Earbuds,Electronics,Online,In-Store,Credit Card,3,1299.0,0.1,3507.26
TXN-00438,2024-04-29,CUST-3218,SKU-001,Wireless Earbuds,Electronics,East,Website,Debit Card,4,1299.0,0.0,5196.0
TXN-00058,2024-09-18,CUST-1473,SKU-006,Sunglasses,Accessories,West,Mobile App,,4,799.0,0.1,2876.4
TXN-00365,2024-09-12,CUST-1570,SKU-002,Running Shoes,Footwear,East,Mobile App,Debit Card,4,1799.0,0.15,6116.6
TXN-00230,2024-08-22,CUST-1151,SKU-003,Yoga Mat,Sports,EAST,Mobile App,Credit Card,2,649.0,0.0,1298.0
TXN-00038,2024-04-05,CUST-1280,SKU-009,Water Bottle,Sports,Online,Website,PayPal,1,349.0,0.2,279.2
TXN-00670,2024-07-22,CUST-1909,SKU-003,Yoga Mat,Sports,Online,Mobile App,Credit Card,5,649.0,0.0,3245.0
TXN-00329,2024-06-12,CUST-4745,SKU-002,Running Shoes,Footwear,South,In-Store,Debit Card,4,1799.0,0.2,5756.8
TXN-00375,2024-06-24,CUST-3654,SKU-001,Wireless Earbuds,Electronics,North,Mobile App,PayPal,1,1299.0,0.0,1299.0
TXN-00470,2024-11-10,CUST-4223,SKU-003,Yoga Mat,Sports,East,Mobile App,PayPal,5,649.0,0.15,2758.25
TXN-00063,2024-05-26,CUST-1860,SKU-009,Water Bottle,Sports,West,In-Store,Bank Transfer,1,349.0,0.0,349.0
TXN-00688,2024-07-04,CUST-4063,SKU-005,Backpack,Accessories,Online,Marketplace,Bank Transfer,4,1099.0,0.2,3516.8
TXN-00917,2024-08-07,CUST-4015,SKU-005,Backpack,Accessories,South,Mobile App,Debit Card,1,1099.0,0.15,934.15
TXN-00759,2024-09-26,CUST-1178,SKU-007,Smart Watch,Electronics,East,Mobile App,Credit Card,5,4499.0,0.15,19120.79
TXN-00784,2024-09-13,CUST-1463,SKU-008,Protein Powder,Health,South,Mobile App,Bank Transfer,1,599.0,0.15,509.13
TXN-00195,2024-05-11,CUST-1808,SKU-004,Coffee Maker,Kitchen,South,Mobile App,Credit Card,1,2999.0,,2999.0
TXN-00921,2024-05-31,CUST-1979,SKU-004,Coffee Maker,Kitchen,North,Website,Bank Transfer,2,2999.0,0.0,5998.0
TXN-00931,2024-08-19,CUST-2991,SKU-002,Running Shoes,Footwear,Online,Website,Bank Transfer,3,1799.0,0.0,5397.0
TXN-00504,2024-08-14,CUST-1865,SKU-010,Laptop Stand,Electronics,West,Marketplace,Debit Card,1,749.0,0.0,749.0
TXN-00029,2024-08-08,CUST-2451,SKU-002,Running Shoes,Footwear,West,Marketplace,Bank Transfer,1,1799.0,0.15,1529.15
TXN-00896,2024-01-24,CUST-3429,SKU-006,Sunglasses,Accessories,South,In-Store,Credit Card,2,799.0,0.2,1278.4
TXN-00580,24-Apr-2024,CUST-4040,SKU-010,Laptop Stand,Electronics,Online,Marketplace,PayPal,5,749.0,0.2,299600.0
TXN-00161,2024-10-16,CUST-1840,SKU-006,Sunglasses,Accessories,North,Mobile App,PayPal,2,799.0,0.0,1598.0
TXN-00681,2024-11-18,CUST-1394,SKU-005,Backpack,Accessories,West,In-Store,Debit Card,4,1099.0,0.2,3516.8
TXN-00163,2024-05-08,CUST-4270,SKU-003,Yoga Mat,Sports,South,Website,Credit Card,2,649.0,0.1,1168.2
TXN-00706,2024-09-09,CUST-1889,SKU-002,Running Shoes,Footwear,East,Marketplace,Debit Card,2,1799.0,0.0,3598.0
TXN-00757,2024-08-29,CUST-1093,SKU-002,Running Shoes,Footwear,East,Mobile App,PayPal,3,1799.0,0.05,5127.15
TXN-00153,2024-10-14,CUST-2343,SKU-008,Protein Powder,Health,Online,Mobile App,Credit Card,1,599.0,0.1,539.09
TXN-00801,2024-12-27,CUST-2176,SKU-008,Protein Powder,Health,West,In-Store,Debit Card,5,599.0,0.2,2396.0
TXN-00755,2024-12-16,CUST-2531,SKU-001,Wireless Earbuds,Electronics,South,Website,Credit Card,2,1299.0,0.0,2598.0
TXN-00815,2024-02-27,CUST-2532,SKU-009,Water Bottle,Sports,North,Mobile App,Credit Card,3,349.0,0.0,1047.0
TXN-00112,2024-04-11,CUST-2741,SKU-005,Backpack,Accessories,North,Mobile App,PayPal,5,1099.0,0.15,318.75
TXN-00227,17-Jul-2024,CUST-2529,SKU-008,Protein Powder,Health,East,Website,Debit Card,1,599.0,0.15,509.13
TXN-00884,27-Nov-2024,CUST-1371,SKU-007,Smart Watch,Electronics,East,In-Store,Credit Card,1,4499.0,0.15,3824.13
TXN-00104,2024-08-28,CUST-2960,SKU-001,Wireless Earbuds,Electronics,West,In-Store,PayPal,5,1299.0,0.0,6495.0
TXN-00422,2024-09-18,CUST-4772,SKU-002,Running Shoes,Footwear,,Mobile App,Debit Card,3,1799.0,0.0,5397.0
TXN-00420,2024-05-26,CUST-3574,SKU-001,Wireless Earbuds,Electronics,Online,Marketplace,Bank Transfer,4,1299.0,0.1,4676.34
TXN-00809,2024-11-17,CUST-2886,SKU-003,Yoga Mat,Sports,Online,In-Store,Bank Transfer,4,649.0,0.0,2596.0
TXN-00587,2024-11-16,CUST-3521,SKU-006,Sunglasses,Accessories,East,Marketplace,Debit Card,5,799.0,0.0,3995.0
TXN-00676,2024-10-19,CUST-1537,SKU-005,Backpack,Accessories,Online,Mobile App,Credit Card,4,1099.0,0.0,4396.0
TXN-00673,2024-10-24,CUST-1412,SKU-001,Wireless Earbuds,Electronics,East,In-Store,Debit Card,2,1299.0,0.05,2468.09
TXN-00120,2024-12-05,CUST-4871,SKU-007,Smart Watch,Electronics,West,Website,Bank Transfer,4,4499.0,0.0,17996.0
TXN-00054,2024-08-23,CUST-2432,SKU-004,Coffee Maker,Kitchen,East,Mobile App,PayPal,2,2999.0,0.2,319.98
TXN-00152,2024-11-22,CUST-4851,SKU-005,Backpack,Accessories,East,Website,PayPal,5,1099.0,0.05,5220.25
TXN-00404,2024-01-01,CUST-4924,SKU-003,Yoga Mat,Sports,West,Mobile App,PayPal,4,649.0,0.05,2466.2
TXN-00482,2024-10-10,CUST-3957,SKU-004,Coffee Maker,Kitchen,On-Line,In-Store,Debit Card,4,2999.0,0.15,10196.66
TXN-00208,2024-12-25,CUST-4395,SKU-006,Sunglasses,Accessories,Online,Website,Bank Transfer,2,799.0,0.15,1358.3
TXN-00659,2024-02-24,CUST-3288,SKU-003,Yoga Mat,Sports,North,In-Store,Debit Card,4,649.0,0.1,2336.4
TXN-00910,2024-04-22,CUST-1301,SKU-007,Smart Watch,Electronics,West,Marketplace,Credit Card,2,4499.0,0.05,8548.09
TXN-00979,2024-02-16,CUST-1596,SKU-003,Yoga Mat,Sports,East,In-Store,Debit Card,3,649.0,0.0,1947.0
TXN-00009,2024-08-20,CUST-3603,SKU-002,Running Shoes,Footwear,East,Mobile App,Debit Card,4,1799.0,0.0,480.0
TXN-00870,2024-12-10,CUST-1034,SKU-006,Sunglasses,Accessories,North,Website,Bank Transfer,5,799.0,0.0,3995.0
TXN-00037,2024-09-01,CUST-3059,SKU-001,Wireless Earbuds,Electronics,Online,Mobile App,Credit Card,1,1299.0,0.1,1169.09
TXN-00453,2024-01-26,CUST-1688,SKU-002,Running Shoes,Footwear,Online,Marketplace,Bank Transfer,1,1799.0,0.05,1709.05
TXN-00652,2024-09-23,CUST-2173,SKU-007,Smart Watch,Electronics,Online,Website,PayPal,5,4499.0,0.15,19120.79
TXN-00254,2024-02-17,CUST-3058,SKU-005,Backpack,Accessories,South,Mobile App,PayPal,5,1099.0,0.1,337.5
TXN-00304,2024-09-23,CUST-2809,SKU-003,Yoga Mat,Sports,North,Mobile App,Bank Transfer,3,649.0,0.2,108.0
TXN-00911,2024-11-08,CUST-2863,SKU-007,Smart Watch,Electronics,South,Marketplace,Debit Card,2,4499.0,0.0,8998.0
TXN-00572,2024-07-22,CUST-4946,SKU-010,Laptop Stand,Electronics,East,In-Store,Bank Transfer,2,749.0,0.0,1498.0
TXN-00624,2024-12-26,CUST-4966,SKU-001,Wireless Earbuds,Electronics,Online,In-Store,Debit Card,3,1299.0,0.0,3897.0
TXN-00765,2024-06-29,CUST-2455,SKU-001,Wireless Earbuds,Electronics,East,Mobile App,Debit Card,3,1299.0,0.15,3312.39
TXN-00993,2024-09-05,CUST-3094,SKU-008,Protein Powder,Health,East,Mobile App,Bank Transfer,5,599.0,0.05,2845.21
TXN-00263,2024-03-22,CUST-3040,SKU-010,Laptop Stand,Electronics,Online,Marketplace,Bank Transfer,3,749.0,0.0,2247.0
TXN-00611,2024-12-03,CUST-2252,SKU-008,Protein Powder,Health,On-Line,Mobile App,Debit Card,3,599.0,0.1,1617.26
TXN-00298,2024-04-30,CUST-1254,SKU-005,Backpack,Accessories,North,Marketplace,Debit Card,3,1099.0,0.15,2802.45
TXN-00415,2024-09-22,CUST-3485,SKU-001,Wireless Earbuds,Electronics,Online,Mobile App,Bank Transfer,3,1299.0,0.0,3897.0
TXN-00151,2024-05-15,CUST-3197,SKU-002,Running Shoes,Footwear,North,Marketplace,Debit Card,4,1799.0,0.0,7196.0
TXN-00849,17/09/2024,CUST-2737,SKU-010,Laptop Stand,Electronics,Online,Marketplace,,2,749.0,0.05,1423.09
TXN-00641,2024-10-28,CUST-4295,SKU-008,Protein Powder,Health,Online,Website,Bank Transfer,4,599.0,0.0,2396.0
TXN-00957,2024-10-29,CUST-4097,SKU-009,Water Bottle,Sports,West,Website,Credit Card,3,349.0,0.0,75.0
TXN-00551,2024-12-22,CUST-3975,SKU-003,Yoga Mat,Sports,North,Mobile App,Credit Card,1,649.0,0.0,649.0
TXN-00852,2024-07-07,CUST-1463,SKU-010,Laptop Stand,Electronics,Online,Marketplace,Credit Card,4,749.0,0.15,2546.66
TXN-00489,2024-12-22,CUST-3733,SKU-010,Laptop Stand,Electronics,Nrth,Website,Debit Card,1,749.0,0.0,749.0
TXN-00711,2024-06-08,CUST-4834,SKU-008,Protein Powder,Health,East,Mobile App,Credit Card,4,599.0,0.15,2036.66
TXN-00148,2024-07-31,CUST-1719,SKU-002,Running Shoes,Footwear,South,Mobile App,Debit Card,3,1799.0,0.0,5397.0
TXN-00147,2024-08-13,CUST-1136,SKU-002,Running Shoes,Footwear,Online,In-Store,PayPal,1,1799.0,0.0,1799.0
TXN-00778,2024-11-11,CUST-3006,SKU-003,Yoga Mat,Sports,East,Marketplace,PayPal,4,649.0,0.2,2076.8
TXN-00320,2024-06-02,CUST-2541,SKU-007,Smart Watch,Electronics,South,Marketplace,PayPal,4,4499.0,0.0,17996.0
TXN-00854,2024-12-05,CUST-4933,SKU-004,Coffee Maker,Kitchen,North,In-Store,Credit Card,4,2999.0,0.15,10196.66
TXN-00951,2024-10-02,CUST-4479,SKU-004,Coffee Maker,Kitchen,west,Website,Bank Transfer,1,2999.0,0.0,2999.0
TXN-00660,2024-10-02,CUST-4330,SKU-002,Running Shoes,Footwear,Online,In-Store,Bank Transfer,5,1799.0,0.0,8995.0
TXN-00349,2024/08/18,CUST-3009,SKU-001,Wireless Earbuds,Electronics,South,In-Store,Bank Transfer,3,1299.0,0.2,3117.66
TXN-00464,2024-03-30,CUST-3008,SKU-008,Protein Powder,Health,North,Website,Credit Card,5,599.0,0.0,2995.0
TXN-00326,2024-03-01,CUST-4059,SKU-004,Coffee Maker,Kitchen,West,Mobile App,PayPal,2,2999.0,0.15,5098.26
TXN-00187,2024-05-10,CUST-2185,SKU-004,Coffee Maker,Kitchen,East,Website,Credit Card,2,2999.0,0.2,4798.34
TXN-00124,2024-11-07,CUST-4273,SKU-002,Running Shoes,Footwear,South,Mobile App,Debit Card,1,1799.0,0.15,1529.15
TXN-00920,2024-05-03,CUST-1340,SKU-002,Running Shoes,Footwear,Online,Website,Bank Transfer,4,1799.0,0.05,6836.2
TXN-00609,2024-10-24,CUST-2995,SKU-002,Running Shoes,Footwear,East,In-Store,PayPal,2,1799.0,,3058.3
TXN-00144,2024-07-02,CUST-3354,SKU-004,Coffee Maker,Kitchen,East,In-Store,Credit Card,4,2999.0,0.1,10796.34
TXN-00752,2024-08-08,CUST-2324,SKU-002,Running Shoes,Footwear,Online,Website,Credit Card,3,1799.0,0.2,4317.6
TXN-00632,2024-03-16,CUST-1229,SKU-009,Water Bottle,Sports,,In-Store,PayPal,1,349.0,0.1,314.1
TXN-00198,2024-09-16,CUST-1303,SKU-010,Laptop Stand,Electronics,East,Marketplace,Bank Transfer,1,749.0,0.0,749.0
TXN-00610,2024-11-13,CUST-1285,SKU-004,Coffee Maker,Kitchen,South,In-Store,Bank Transfer,1,2999.0,0.0,2999.0
TXN-00280,2024-09-29,CUST-2402,SKU-006,Sunglasses,Accessories,online,In-Store,Debit Card,2,799.0,0.05,1518.1
TXN-00294,2024-06-21,CUST-4238,SKU-003,Yoga Mat,Sports,East,Mobile App,PayPal,1,649.0,0.15,551.65
TXN-00897,2024-07-31,CUST-1688,SKU-002,Running Shoes,Footwear,East,Mobile App,Bank Transfer,3,1799.0,0.0,5397.0
TXN-00401,2024-09-30,CUST-2629,SKU-006,Sunglasses,Accessories,South,Marketplace,PayPal,1,799.0,0.2,639.2
TXN-00123,2024-10-08,CUST-1536,SKU-001,Wireless Earbuds,Electronics,EAST,Marketplace,Bank Transfer,2,1299.0,0.0,2598.0
TXN-00184,2024-08-14,CUST-2696,SKU-007,Smart Watch,Electronics,East,Mobile App,Credit Card,4,4499.0,0.1,16196.34
TXN-00203,2024-11-08,CUST-1650,SKU-008,Protein Powder,Health,East,In-Store,Debit Card,5,599.0,0.1,2695.57
TXN-00439,2024-06-06,CUST-1425,SKU-001,Wireless Earbuds,Electronics,SOUTH,Mobile App,Bank Transfer,4,1299.0,,4156.83
TXN-00247,2024-04-12,CUST-4244,SKU-009,Water Bottle,Sports,South,Mobile App,Bank Transfer,2,349.0,0.0,0.0
TXN-00416,2024-05-02,CUST-3027,SKU-005,Backpack,Accessories,West,Website,PayPal,1,1099.0,0.2,879.2
TXN-00837,2024/08/25,CUST-2332,SKU-002,Running Shoes,Footwear,online,Website,Bank Transfer,5,1799.0,0.1,8095.5
TXN-00825,2024-08-29,CUST-4699,SKU-001,Wireless Earbuds,Electronics,North,Website,Bank Transfer,2,1299.0,0.0,0.0
TXN-00975,2024-03-07,CUST-1321,SKU-005,Backpack,Accessories,West,Website,Credit Card,2,1099.0,0.0,2198.0
TXN-00828,2024-12-23,CUST-2918,SKU-010,Laptop Stand,Electronics,North,Marketplace,Debit Card,2,749.0,0.0,1498.0
TXN-00955,2024-08-14,CUST-2182,SKU-008,Protein Powder,Health,South,Marketplace,Bank Transfer,4,599.0,0.2,1916.83
TXN-00130,2024-06-19,CUST-3260,SKU-009,Water Bottle,Sports,Online,Marketplace,Bank Transfer,4,349.0,0.0,1396.0
TXN-00638,2024-08-31,CUST-4692,SKU-010,Laptop Stand,Electronics,Online,Website,Credit Card,1,749.0,0.0,749.0
TXN-00403,2024-02-20,CUST-3564,SKU-006,Sunglasses,Accessories,West,Website,Credit Card,1,799.0,0.0,799.0
TXN-00845,2024-08-10,CUST-3232,SKU-007,Smart Watch,Electronics,south,Mobile App,Bank Transfer,4,4499.0,0.05,17096.17
TXN-00831,2024-02-27,CUST-2439,SKU-001,Wireless Earbuds,Electronics,West,Marketplace,PayPal,1,1299.0,0.05,1234.04
TXN-00736,2024-07-09,CUST-2688,SKU-006,Sunglasses,Accessories,West,In-Store,PayPal,5,799.0,0.0,3995.0
TXN-00982,2024-02-20,CUST-4785,SKU-009,Water Bottle,Sports,South,Marketplace,Debit Card,1,349.0,0.15,296.65
TXN-00220,2024-01-15,CUST-2305,SKU-002,Running Shoes,Footwear,North,In-Store,PayPal,3,1799.0,0.0,5397.0
TXN-00642,2024-04-29,CUST-4727,SKU-003,Yoga Mat,Sports,Nrth,In-Store,,3,649.0,0.05,1849.65
TXN-00984,2024-09-20,CUST-1932,SKU-007,Smart Watch,Electronics,West,Website,Debit Card,4,4499.0,0.0,17996.0
TXN-00811,2024-06-18,CUST-4274,SKU-004,Coffee Maker,Kitchen,East,Website,PayPal,5,2999.0,0.15,12745.79
TXN-00868,2024-05-18,CUST-2093,SKU-010,Laptop Stand,Electronics,North,In-Store,Bank Transfer,3,749.0,0.0,2247.0
TXN-00989,2024-02-23,CUST-2623,SKU-001,Wireless Earbuds,Electronics,West,Website,Credit Card,4,1299.0,0.15,4416.66
TXN-00625,2024-03-30,,SKU-010,Laptop Stand,Electronics,West,In-Store,Credit Card,5,749.0,0.1,3370.57
TXN-00904,2024-04-09,CUST-1461,SKU-004,Coffee Maker,Kitchen,South,Marketplace,Bank Transfer,3,2999.0,0.0,8997.0
TXN-00820,2024-12-03,CUST-4053,SKU-001,Wireless Earbuds,Electronics,East,Website,Debit Card,1,1299.0,0.1,1169.09
TXN-00387,2024-04-09,CUST-4339,SKU-001,Wireless Earbuds,Electronics,West,Marketplace,Bank Transfer,4,1299.0,0.0,359.96
TXN-00047,2024-08-04,CUST-4397,SKU-001,Wireless Earbuds,Electronics,East,Website,Credit Card,1,1299.0,0.15,1104.13
TXN-00807,2024-07-21,CUST-3967,SKU-002,Running Shoes,Footwear,Online,Website,PayPal,3,1799.0,0.0,5397.0
TXN-00510,2024-12-18,CUST-1370,SKU-003,Yoga Mat,Sports,East,Website,Bank Transfer,3,649.0,0.15,1654.95
TXN-00268,2024-07-16,CUST-3065,SKU-009,Water Bottle,Sports,West,In-Store,Credit Card,3,349.0,0.0,1047.0
TXN-00882,2024-02-05,CUST-3212,SKU-008,Protein Powder,Health,South,Website,Bank Transfer,4,599.0,0.05,2276.17
